,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,9.999974822545266,10.000131179913398,10.000026672646598,10.000061315182114,10.000097407252563,10.000167909982094,10.000169574887698,9.999929536711944,9.999856726269893,9.999733471006726,9.999979809713821,10.00022034176376,10.000396809802444,9.999887278245959,10.000004362009484,9.999778889732005,9.999847039991378,9.999849286958083,9.999541590143417,9.999529187499267
1,9.59995257272431,9.60002847302061,9.599978565734098,9.60016292538554,9.600163653514462,9.599978549229695,9.599815202583757,9.59990469388779,9.599482790812768,9.599924288892906,9.600058900951803,9.59975859804144,9.599554922417447,9.600003783930006,9.60006454266026,9.600195961734904,9.600610056833585,9.600442104511973,9.600292724017468,9.600148796743937
2,9.199790751099778,9.199980667760565,9.199750267910334,9.200097739781825,9.199887774740137,9.199883052997148,9.200326557956478,9.199912387956955,9.199986736008439,9.200013523880013,9.199949804857825,9.20003053983236,9.200149103740767,9.199500441873782,9.20004136631441,9.200395798842033,9.20002123598556,9.200070481302843,9.20001602467905,9.199822493558841
3,8.799757310942084,8.799815323889643,8.800134596770514,8.800264224307337,8.79965103911349,8.799853965277745,8.800024264682587,8.799360715428998,8.799895681644532,8.799923082004257,8.800217024812815,8.799925139606792,8.799619391908452,8.799530011101393,8.800122017105982,8.800358459341137,8.800135298832013,8.799465810439333,8.800379963970025,8.799802546433497
4,8.399961055879636,8.400215047078078,8.399648389534816,8.399982499451673,8.399928703114739,8.39980695263176,8.399830970501727,8.399730164568643,8.399686250607484,8.399976493826783,8.399894707265958,8.400549238401712,8.40027294508523,8.39998831583846,8.399482872700952,8.399975430668873,8.400805154103272,8.39992782370446,8.39995485913863,8.400421666481275
5,7.999931841717774,8.000108952345169,7.999877369774982,7.999860333082965,8.000050392534998,7.999757567423061,7.9999181927430145,8.000037500493603,7.999662276028175,8.00002699292903,8.000024164091533,8.000184547979407,7.999852980653741,8.000114832517994,8.00003538537321,7.999688061976808,8.000212619055548,7.999864625228358,8.000354516350384,8.000090159448042
6,7.599829592686318,7.599981278063446,7.599904144063721,7.599945112992512,7.600477527902493,7.59984382130539,7.600113319760634,7.600007619786823,7.600220470208771,7.600014809240701,7.6000742554585035,7.599754824176869,7.600153752647702,7.600390208783445,7.600186504335031,7.6003417003872125,7.600973275683767,7.599386540383254,7.599915870427016,7.599963516014774
7,7.199926974421441,7.200199098779397,7.200462436344518,7.19983703100466,7.200229117438437,7.199913838051682,7.200078247859388,7.199717396566865,7.200131272803623,7.200042251325617,7.199546208690939,7.199809588780415,7.199744251270054,7.199952455405058,7.199954567048285,7.1994251384995,7.2003988821250875,7.199818343600533,7.200112811096934,7.199629606297418
8,6.7998201537031235,6.800143224761072,6.799803406880678,6.800186960655397,6.7997980199196775,6.7997597841673025,6.799768582283238,6.79977162777428,6.799832753361865,6.800136637100668,6.800128897936745,6.800476552899168,6.7999470478124735,6.80015730205155,6.799569168528835,6.8000357657436785,6.800117889833622,6.800508820917288,6.80007206082428,6.79979839714682
9,6.399932670985898,6.399922587492634,6.400093663609691,6.3998429335271645,6.400164050104766,6.400118295797451,6.400191468974907,6.400031926137718,6.399669611021779,6.399711543867933,6.4003610118420475,6.399973125998936,6.399760995792336,6.399860279384889,6.399966979056298,6.399673836869818,6.400167802802167,6.399950782536153,6.399912606069843,6.400044291109886
10,6.000341949185931,5.9998445165383245,6.00011523582634,5.9999000821352215,6.000374359585878,6.0000725023369865,6.000038640132771,6.000328612736766,6.000274109097876,6.000045798483417,5.999469202000655,6.0000521415362,5.999978375763741,5.999676593609824,5.999824753777212,5.999925690658021,6.0004014916993205,5.999730437071141,5.9999718554316885,5.9997553379033
11,5.600104382191572,5.599709717130902,5.599978190918077,5.600084192739676,5.600115575561164,5.5999771348969345,5.5996942467265765,5.600062301750933,5.599758875839206,5.599661911284602,5.599618987410992,5.6001750825967065,5.599721325113928,5.600629480447544,5.600068470762685,5.600089877969586,5.600118676001412,5.600574892758236,5.600069281485775,5.600264857586072
12,5.200203244745453,5.200057823419796,5.19984499832212,5.200028755036473,5.200269762307475,5.199539050042689,5.1999516191319115,5.199909634212284,5.200041522292358,5.199776996439632,5.199859864079074,5.2000036461809405,5.2004470809777725,5.19999264902488,5.199897732932915,5.199669775174646,5.199892982076447,5.199769869083663,5.19980429338163,5.199974091567844
13,4.799749225474053,4.800059277258277,4.799788756438661,4.8004419052190626,4.799970703174402,4.799709656945905,4.800343271113314,4.8001835098794094,4.800128856581158,4.800440009818453,4.799897150168404,4.799925594498738,4.799882943643827,4.800217444526299,4.800743672037778,4.799936073301787,4.800236620540131,4.799913626487729,4.7999838446078416,4.799806667272849
14,4.399892396724,4.400026251629412,4.399891385071284,4.399886339817348,4.39968106813883,4.3999327642269135,4.399697133082626,4.399899847722918,4.400160029970815,4.400034141363167,4.39991840309043,4.400218882178118,4.4005909554378935,4.400374340229724,4.400051536400976,4.40037122468236,4.40043525616304,4.40040372170549,4.399481660729399,4.400071703650893
15,3.9998979278608653,3.9999578138729,3.999628634337356,3.999859148433197,4.0004985910554645,3.999801714936464,4.000216077680555,3.999964776946211,4.000060214750002,4.000251803214268,4.000112795425759,3.9997915537276274,4.000016823791028,3.999923121670672,4.000388661494162,4.00034719619068,4.000902722952783,4.000066699670829,4.001204778360657,4.0003868433750185
16,3.600164461207847,3.599524535542886,3.5996874250073887,3.5997317379708282,3.6002455389195225,3.599832871828662,3.5996744855085576,3.600050601814147,3.6003651708214846,3.6000487882168577,3.6005599812861044,3.6006031848796023,3.6007352350400375,3.6003880813048648,3.6014385083725524,3.601581131775412,3.60138045235559,3.601771746357772,3.6016464050911003,3.6029003741194066
17,3.2000945037057598,3.1998123981364675,3.2003454653264876,3.2000769756092655,3.2002317263621953,3.200202274322136,3.2005625039876384,3.20018447484974,3.2011939743024747,3.2011626010962657,3.201291809601184,3.2016978328249026,3.202036256181573,3.201764081059924,3.202627884653234,3.2032093363213927,3.2033196710500076,3.203889937895189,3.2050931593708554,3.2053665897393966
18,2.8000286502039393,2.8000992708006804,2.8007326327054014,2.8007914140886516,2.800968543627165,2.8013274781272632,2.802033635470086,2.8016344731532583,2.802528142413096,2.8034925910782302,2.8040527891912608,2.8045267916525063,2.805102348627149,2.805856855095658,2.8063928287246016,2.8073149901176113,2.808684172852952,2.8098157550405727,2.8105152105809466,2.8118015033529966
19,2.4010825363994814,2.401659500368214,2.4020108432480836,2.4027741461906102,2.4030919805297173,2.4042508608111834,2.405257321013496,2.4059029206319136,2.4068162906925537,2.408477539249975,2.4093936272123475,2.410947168843024,2.4121313332584235,2.414109953855262,2.415714616971738,2.417067450879397,2.41953135281863,2.4213173847410117,2.422541843886109,2.425311608359853
20,2.0041050413078354,2.0052160546396376,2.006955023676697,2.008504897697126,2.0096788523335465,2.011739993732977,2.014048283351967,2.0154013771040917,2.0179726095620523,2.0204408658203636,2.0226086616466032,2.025128269038184,2.028092276635998,2.0302491608998237,2.0331484306619587,2.036196345918838,2.03897269172895,2.0420281764558332,2.0454843114684804,2.047869442648852
21,1.6134728722680263,1.6163979147041092,1.619535829362087,1.6226635706598749,1.6260470889345537,1.6298623229576414,1.6336392411637288,1.6370945401879526,1.6411132229298864,1.644949573555701,1.6494460273127096,1.6534780641088178,1.657288489846742,1.6621002368572142,1.666231414586155,1.6710193020752224,1.6748081567500024,1.6796819484485035,1.6842425037009137,1.688824592566674
22,1.2379598930181213,1.2436566145608843,1.2489080139767301,1.255099777696283,1.2605871087783072,1.2667149419239523,1.2727678305503527,1.2791038034277733,1.2850220077030534,1.2909276676622612,1.297465773182122,1.3040548326059904,1.3096166478169344,1.3155759433675038,1.321664869008974,1.3277808791315016,1.3338820728157827,1.3399925962791253,1.3466576667448364,1.3517316647179303
23,0.8918665043094464,0.9011821083461485,0.9097542994766549,0.9184636991481181,0.9278767171960671,0.9355167653230425,0.9447049783284874,0.9529687302833698,0.9617898866852771,0.9693334718856447,0.9775227008582643,0.9866028437617181,0.9941359944129922,1.0014211640060282,1.0090920117187894,1.0174168339440786,1.0252464603033005,1.0324781046319855,1.0400917550566557,1.0471814241217783
24,0.5932606818563623,0.6054381493592733,0.616805971853471,0.6287975979693815,0.6394055971001965,0.6506132705730933,0.6606802579204605,0.6717749764286929,0.68123183558907,0.6915040091177767,0.7004877482268397,0.7110570369103516,0.7193929080536374,0.7290155317882245,0.7380635381306432,0.746815368055348,0.7563053529825529,0.7643819224032938,0.7726719881552372,0.7813426327435177
25,0.3584417758511404,0.37168475699842735,0.38494659614377014,0.3967427977645054,0.40933132133957995,0.4205484235794653,0.43180800742407716,0.4432858606428889,0.45345040171094375,0.4644387249991887,0.4738888318116805,0.4843429524510611,0.4941688689253439,0.5044524964272702,0.513724920348594,0.5226438217133397,0.532213654927123,0.5410963501275259,0.5501526647786079,0.5589986872380118
26,0.19346999023653497,0.20574574915886562,0.21720662409540425,0.22860921644266852,0.23958283622798557,0.2503152695256132,0.2609844814643888,0.2709127284176204,0.2814765955322547,0.2913588829367139,0.30122357326235827,0.3103607913655532,0.32008991568280487,0.3292046964638126,0.33796811357571843,0.3468178605704244,0.3557176940206871,0.36410873837890145,0.3724361623786113,0.3808338168287023
27,0.09188927373955806,0.10076320220459377,0.10963486678282118,0.11853810118140506,0.127464102332583,0.13609333024387793,0.14489028530963935,0.15292362627285316,0.16109865553945008,0.16970960796637116,0.1778587507934955,0.18613039208988805,0.19409654063194656,0.2019232578754041,0.20967635832968612,0.21738044259420974,0.22511244213799098,0.2323795334107653,0.2404895839503636,0.24729802620512079
28,0.03797677977515056,0.04359005499367416,0.049116842837021515,0.0552149012426481,0.061026346008684534,0.06683233103138703,0.07283359486206568,0.07899017036644879,0.08477935252188214,0.09126221753466408,0.09761082102871914,0.10370969860979054,0.10974072158062273,0.11571993999736457,0.12168692334407182,0.12767588049567147,0.13417399779851397,0.13977262416905695,0.1461234359956718,0.15224250571136785
29,0.01353223746551633,0.01636579933407827,0.01952546685706399,0.022711030545227707,0.0261142918540188,0.029621659698081875,0.03333377714780809,0.03710346040260526,0.04118408712650638,0.04515903192212905,0.0491603645186713,0.05339096649290671,0.05761906707830527,0.06169785575358979,0.0660858125512585,0.0705637635439101,0.07492921481430502,0.07916269720680152,0.08375809351680859,0.08822460283180453
30,0.004123553033458964,0.00527740401217363,0.00671117227922119,0.00822610207462817,0.009937880399971807,0.011723289645674765,0.013792692725993087,0.01583074170107214,0.018052049929488435,0.02029449742840709,0.02275782851396906,0.02527382118974154,0.027855739955314405,0.03064740577616798,0.033467197820854375,0.036275562440258875,0.03917843439713855,0.04227186195400295,0.045128450188765344,0.048195327087822745
31,0.0010681073836163299,0.0014900399799911976,0.002000045526360862,0.002636435404934077,0.0033331250695491786,0.0041438262572804675,0.005051852198761832,0.006085762006997688,0.007229414569929069,0.008359737639337334,0.009608568011502052,0.011024902702193255,0.012443487008163733,0.014054193691938636,0.01559420601134432,0.017308137108250497,0.019083308269332227,0.02093179590089355,0.022783873795261665,0.0248267523253119
32,0.00023150166577107144,0.00035210076964156434,0.0005213463639367388,0.0007242713010860902,0.0009967082872278168,0.0012957786486890715,0.0016673005974910265,0.002090232232346439,0.002570409179322922,0.0031024858365083325,0.003730486064892304,0.0043915778138177725,0.005153661545502833,0.005932550756893614,0.006784896889535789,0.007677215959056877,0.008616618284931857,0.009758536883194186,0.01084839659695908,0.011920186479134107
33,4.280518928288339e-05,7.291432266552619e-05,0.00011756951093009847,0.00017886798496966476,0.00025742522210216406,0.0003589145089527294,0.000488668129229857,0.0006530949124242024,0.0008342480273511202,0.0010658892346615029,0.0013175810582635179,0.0016074805822476783,0.0019356548690743303,0.00228025859938224,0.0027171292000509628,0.003130252559381458,0.0036560838532372656,0.004198533677080863,0.0047784578333446865,0.005368445971999939
34,6.753304622165744e-06,1.2628723264578155e-05,2.260859011346431e-05,3.729548784851612e-05,5.815000017601664e-05,8.656748377934787e-05,0.00012827683363565354,0.00017950653595581148,0.0002416795649830479,0.0003232689571257982,0.000420544197718299,0.0005400259801620619,0.0006654738352822342,0.0008251219393898733,0.0009904975536521204,0.0011945077077360092,0.0014162916622939552,0.0016927078512026684,0.0019696689731581347,0.002257203016024526
35,8.624954107072489e-07,1.8974855391704597e-06,3.753308538444562e-06,6.828666639610463e-06,1.1836027386230185e-05,1.899503284958247e-05,2.9503044508121644e-05,4.38468693208339e-05,6.302484310043979e-05,8.855531959377342e-05,0.00012191167402276092,0.00016178137677453792,0.0002109580949355457,0.00026898409588838485,0.00034259780722759904,0.0004206781489455179,0.0005175703319400776,0.0006213681815699723,0.0007515308669925956,0.000884000459416782
36,9.503939627496474e-08,2.403549977067337e-07,5.302083299008739e-07,1.0903341261415418e-06,2.04186167400704e-06,3.6498763450604384e-06,6.0204015993781e-06,9.682652934728017e-06,1.4952530884323749e-05,2.2154587247303708e-05,3.177897014265684e-05,4.481741682922043e-05,6.065465528639017e-05,8.114716100118824e-05,0.00010604775353115629,0.00013734041585327316,0.00017223861583730605,0.00021741331070168667,0.00026717253398223883,0.00032505289706234394
37,8.89494248907743e-09,2.5611507445242763e-08,6.454268877611281e-08,1.4708816775438173e-07,3.117576852396516e-07,6.134734423700062e-07,1.0959762944206638e-06,1.893858344529656e-06,3.135738787141169e-06,4.925466257223254e-06,7.696101522565083e-06,1.1216009080002904e-05,1.5755696581788918e-05,2.2493788484400475e-05,3.0448245361012216e-05,4.1350779098370523e-05,5.28710476850521e-05,6.887601775980613e-05,8.844372989812875e-05,0.0001102100075700044
38,6.828252428795193e-10,2.3036810185441105e-09,6.944985157016346e-09,1.8023439809899936e-08,4.2890624055712146e-08,9.058664085793983e-08,1.7877941568937342e-07,3.3222258004402087e-07,5.937234753445406e-07,9.927374901789777e-07,1.6476258582538377e-06,2.538685175897303e-06,3.831942300011089e-06,5.523873418663104e-06,7.918758716449633e-06,1.1393642487651554e-05,1.528666447594133e-05,2.0473900361342792e-05,2.7138358205712772e-05,3.523401196149181e-05
39,4.7531630067901854e-11,1.815065129500015e-10,6.390487024305509e-10,1.8414425382285753e-09,4.929255256099386e-09,1.1649195713285748e-08,2.477224752284408e-08,5.135212052667234e-08,1.0142083156377039e-07,1.8151008502447156e-07,3.1692062027817095e-07,5.204831920984206e-07,8.353479671614732e-07,1.299212389298231e-06,1.913007853662659e-06,2.8617938352465358e-06,4.066894425724254e-06,5.713760930471273e-06,7.658783441570976e-06,1.0454523043332065e-05
40,2.5727538546569357e-12,1.1727023498928803e-11,4.70421405204226e-11,1.6262123602133828e-10,4.876905983853247e-10,1.3948270054792935e-09,3.239987545735239e-09,7.158592413904473e-09,1.5805868163850047e-08,2.9453143018149972e-08,5.52418210381223e-08,9.722120791201228e-08,1.6449679823683465e-07,2.750958559736039e-07,4.299093950139495e-07,6.586401875692862e-07,9.88191934856768e-07,1.4154751708408697e-06,2.0295610001018345e-06,2.8398945320900262e-06
41,1.2488019339685904e-13,6.790620057576263e-13,3.4075645140388696e-12,1.304559714547981e-11,4.3128528296239324e-11,1.3374451037329787e-10,3.6397718530798694e-10,9.070663616250262e-10,2.0878010638125895e-09,4.431978487891233e-09,8.807842015471917e-09,1.6595361680790757e-08,3.019690718865494e-08,5.176991856106844e-08,8.674505717672814e-08,1.4056229408823817e-07,2.225424541905464e-07,3.3823467254912615e-07,4.97781116141794e-07,7.277258692713357e-07
42,4.655153375381863e-15,3.313566323497585e-14,1.8871968377862837e-13,9.042176762972882e-13,3.430802260742698e-12,1.1696588403615974e-11,3.6475768610610446e-11,1.0031972144006741e-10,2.4696695272272106e-10,5.721333346747584e-10,1.2651036332281323e-09,2.5860687102936485e-09,5.045419737316371e-09,9.235502630637254e-09,1.5809876376121666e-08,2.7999203483104686e-08,4.543992096631044e-08,7.267729558294702e-08,1.1389160468165267e-07,1.690250360712123e-07
43,1.6021458098589734e-16,1.4909172561527956e-15,9.111755510440755e-15,5.196721437144964e-14,2.4227019027673585e-13,9.05161908662297e-13,3.0269875011165714e-12,9.638626545679098e-12,2.753296292505795e-11,6.927234348750879e-11,1.6209212326608715e-10,3.577165442159509e-10,7.637873645579393e-10,1.4680024778169095e-09,2.810600826513521e-09,4.92261053776046e-09,8.812840455038478e-09,1.4803886226164186e-08,2.3654250751533772e-08,3.7838625749287464e-08
44,4.875232118305759e-18,4.7891031902775065e-17,4.018418543673762e-16,2.7571343966591574e-15,1.323420959567275e-14,6.315722408488682e-14,2.6108721810523943e-13,8.749692064932356e-13,2.666148258737668e-12,7.124154497369885e-12,1.914952012798867e-11,4.499336304970358e-11,9.960597405378518e-11,2.114762464161056e-10,4.297212713238742e-10,8.345251668943406e-10,1.5336658906831726e-09,2.714957153237676e-09,4.6507073791669574e-09,7.664793078196187e-09
45,1.1321945501903129e-19,1.503230533235814e-18,1.53207969309626e-17,1.2306630078365644e-16,8.163950168090887e-16,3.6605263261660976e-15,1.7462031053284957e-14,6.615547680612189e-14,2.216427068549811e-13,7.235928859213044e-13,1.9370884229620258e-12,5.102522435824084e-12,1.2418016436088321e-11,2.8706094732734453e-11,6.126146153506866e-11,1.2689832366803325e-10,2.4311552811415417e-10,4.653021736638931e-10,8.474650970884642e-10,1.4616910911842055e-09
46,2.5585894168738656e-21,4.418733740518014e-20,4.813550135408161e-19,5.30217280505724e-18,3.632265706269606e-17,2.1707769584903757e-16,1.0372928954342403e-15,4.50006098366187e-15,1.6920209601221064e-14,6.172396377287784e-14,1.8951315694031163e-13,5.344435624655679e-13,1.439253616211867e-12,3.4830086062952804e-12,7.94360686383633e-12,1.7821035648691718e-11,3.7473404654829126e-11,7.417062345274211e-11,1.3698548014022245e-10,2.5927307269056443e-10
47,4.105786248830301e-23,8.001822449108922e-22,1.502137803299581e-20,1.6384060917092428e-19,1.5435576692858769e-18,1.0039781536862954e-17,6.005071096770173e-17,2.9374460383548405e-16,1.244997440614645e-15,4.613688781756531e-15,1.600205934019168e-14,5.021510312071813e-14,1.5146314396304618e-13,3.903432565051862e-13,9.796268386476627e-13,2.2347121513348267e-12,4.985182794434318e-12,1.1032920914477812e-11,2.1670449644329383e-11,4.2682041215776315e-11
48,5.30647774436605e-25,2.0012675071047475e-23,3.6376554851049854e-22,4.082545977614779e-21,5.4003775916874723e-20,4.2491459618040346e-19,2.8137409466747565e-18,1.654034001872295e-17,7.764322855465836e-17,3.3377553384195213e-16,1.2323011258047516e-15,4.41887362716979e-15,1.4122586914610946e-14,4.062512223249174e-14,1.1574059660598978e-13,2.815424826656661e-13,6.490306577372037e-13,1.417477932740998e-12,3.1671661508366075e-12,6.36007153273878e-12
49,7.945823080933003e-27,2.7871660297783213e-25,8.262849746634946e-24,1.1553505069223152e-22,1.6499060910273614e-21,1.5389313406109774e-20,1.2723326169166935e-19,8.737094979039378e-19,4.589832735515323e-18,2.091283062289587e-17,9.113313860140367e-17,3.786493329647464e-16,1.1641484520328017e-15,3.807923966437136e-15,1.1134106503776472e-14,2.90015286359954e-14,7.511017740326857e-14,1.8199956421210903e-13,4.1752541642919244e-13,8.936920724951415e-13
